filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,"Lat, Lon",Genre (English),Genre (Farsi)
greenart_001.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This piece shows an injured protestor being carried away.,این اثر تظاهرکننده مجروحی را در حال برده شدن نشان میدهد.,Green Art,هنر سبز,,,Green Art,هنر سبز,still image,"35.689198, 51.388974",Artworks,اثر هنری
greenart_002.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This piece shows an injured protestor on the ground. ,این اثر تظاهرکننده مجروحی را روی زمین نشان میدهد.,Green Art,هنر سبز,,,Green Art,هنر سبز,still image,"35.689198, 51.388974",Artworks,اثر هنری
greenart_003.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This piece shows Neda Agha-Soltan after she was shot.,این اثر ندا آقا سلطان را پس از اصابت گلوله نشان میدهد.,Green Art,هنر سبز,Neda Agha-Soltan,ندا آقا سلطان,Neda Agha-Soltan,ندا آقا سلطان,still image,"35.689198, 51.388974",Posters,پوستر
greenart_004.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This poster has been created in solidarity with the Green Movement.,این پوستر در همبستگی با جنبش سبز تهیه شده است.,Green Art,هنر سبز,,,Green Art,هنر سبز,still image,"35.689198, 51.388974",Posters,پوستر
greenart_005.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This poster show Mir-Hossein Mousavi giving a speech.,این پوستر میرحسین موسوی را در حال سخنرانی نشان میدهد.,Green Art,هنر سبز,Mir-Hossein Mousavi,میرحسین موسوی,Mousavi Giving a Speech,سخنرانی موسوی,still image,"35.689198, 51.388974",Artworks,اثر هنری
greenart_006.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This poster has been created in solidarity with the Green Movement.,این پوستر در همبستگی با جنبش سبز تهیه شده است.,Green Art,هنر سبز,,,Green Art,هنر سبز,still image,"35.689198, 51.388974",Artworks,اثر هنری
greenart_007.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This poster has been created in solidarity with the Green Movement.,این پوستر در همبستگی با جنبش سبز تهیه شده است.,Green Art,هنر سبز,,,Green Art,هنر سبز,still image,"35.689198, 51.388974",Artworks,اثر هنری
greenart_008.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This piece shows a portrait of Sohrab Aarabi.,این اثر چهره سهراب اعرابی را نشان میدهد.,Green Art,هنر سبز,Sohrab Aarabi,سهراب اعرابی,Green Art,هنر سبز,still image,"35.689198, 51.388974",Artworks,اثر هنری
greenart_009.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This image shows a protestor standing.,این تصویر یک تظاهرکننده ایستاده را نشان میدهد.,Green Art,هنر سبز,,,Green Art,هنر سبز,still image,"35.689198, 51.388974",Artworks,اثر هنری
greenart_010.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This poster has been created in solidarity with the Green Movement.,این پوستر در همبستگی با جنبش سبز تهیه شده است.,Green Art,هنر سبز,,,Green Art,هنر سبز,still image,"35.689198, 51.388974",Artworks,اثر هنری
greenart_011.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This poster has been created in solidarity with the Green Movement.,این پوستر در همبستگی با جنبش سبز تهیه شده است.,Green Art,هنر سبز,,,Green Art,هنر سبز,still image,"35.689198, 51.388974",Artworks,اثر هنری
greenart_012.jpg,۱۳۸۸,2009,2009,,,Tehran,تهران,Iran,ایران,This poster has been created in solidarity with the Green Movement.,این پوستر در همبستگی با جنبش سبز تهیه شده است.,Green Art,هنر سبز,,,Green Art,هنر سبز,still image,"35.689198, 51.388974",Posters,پوستر
