filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,"Lat, Lon",Genre (English),Genre (Farsi)
khizposters1_001.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays a call to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_002.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_003.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_004.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_005.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_006.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_007.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_008.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_009.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_010.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,The poster displays a call to come out to the rooftops at midnight and chant.,این پوستر دعوتی را برای آمدن به پشت بامها و سر دادن شعار نشان میدهد.,Invitation / Symbolic Resistance / Nightly Chants,دعوتنامه / مقاومت نمادین / شعارهای شبانه ,,,Call to Chant from the Rooftops,دعوت به شعار دادن از بامها,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_011.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,The poster displays a call to come out to the rooftops at midnight and chant.,این پوستر دعوتی را برای آمدن به پشت بامها و سر دادن شعار نشان میدهد.,Invitation / Symbolic Resistance / Nightly Chants,دعوتنامه / مقاومت نمادین / شعارهای شبانه ,,,Call to Chant from the Rooftops,دعوت به شعار دادن از بامها,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_012.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,The poster displays a call to come out to the rooftops at midnight and chant.,این پوستر دعوتی را برای آمدن به پشت بامها و سر دادن شعار نشان میدهد.,Invitation / Symbolic Resistance / Nightly Chants,دعوتنامه / مقاومت نمادین / شعارهای شبانه ,,,Call to Chant from the Rooftops,دعوت به شعار دادن از بامها,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_013.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_014.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
khizposters1_015.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster displays and invitation to protest on the National Student Day.,این پوستر دعوتی را برای تظاهرات در روز دانش آموز نشان میدهد.,Invitation / Symbolic Resistance,دعوتنامه / مقاومت نمادین,,,Call to Protest on the National Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
