filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,"Lat, Lon",Genre (English),Genre (Farsi)
posters_0001.jpg,۱۳۸۸/۰۶/۲۷,9/18/2009,2009-09-18,,,,,Iran,ایران ,This poster calls on Iranians to take to the streets in protest against President Ahmadinejad and the Iranian government on Quds Day. Quds (Jerusalem) Day is an annual event held on the last Friday of Ramadan in Iran to express support for the Palestinians.,این پوستر مردم ایران را به رفتن در خیابان‌ها برای تظاهرات بر علیه رئیس جمهور محمود احمدی‌نژاد و دولت ایران در روز قدس دعوت می‌کند. روز قدس هر ساله در آخرین جمعه ماه رمضان در ایران برای نشان دادن حمایت از مردم فلسطین برگزار میشود. ,Quds Day ,روز قدس,,,Quds Day Poster,پوستر روز قدس,still image,"35.689198, 51.388974",posters,پوستر
posters_0002.jpg,۱۳۸۸/۰۶/۲۷,9/18/2009,2009-09-18,,,,,Iran,ایران ,This poster calls on Iranians to take to the streets in protest against President Ahmadinejad and the Iranian government on Quds Day. Quds (Jerusalem) Day is an annual event held on the last Friday of Ramadan in Iran to express support for the Palestinians.,این پوستر مردم ایران را به رفتن در خیابان‌ها برای تظاهرات بر علیه رئیس جمهور محمود احمدی‌نژاد و دولت ایران در روز قدس دعوت می‌کند. روز قدس هر ساله در آخرین جمعه ماه رمضان در ایران برای نشان دادن حمایت از مردم فلسطین برگزار میشود. ,Quds Day ,روز قدس,,,Quds Day Poster,پوستر روز قدس,still image,"35.689198, 51.388974",posters,پوستر
posters_0003.jpg,۱۳۸۸/۰۶/۲۷,9/18/2009,2009-09-18,,,,,Iran,ایران ,This poster calls on Iranians to take to the streets in protest against President Ahmadinejad and the Iranian government on Quds Day. Quds (Jerusalem) Day is an annual event held on the last Friday of Ramadan in Iran to express support for the Palestinians.,این پوستر مردم ایران را به رفتن در خیابان‌ها برای تظاهرات بر علیه رئیس جمهور محمود احمدی‌نژاد و دولت ایران در روز قدس دعوت می‌کند. روز قدس هر ساله در آخرین جمعه ماه رمضان در ایران برای نشان دادن حمایت از مردم فلسطین برگزار میشود. ,Quds Day ,روز قدس,,,Quds Day Poster,پوستر روز قدس,still image,"35.689198, 51.388974",posters,پوستر
posters_0004.jpg,۱۳۸۸/۰۶/۲۷,9/18/2009,2009-09-18,,,,,Iran,ایران ,This poster calls on Iranians to take to the streets in protest against President Ahmadinejad and the Iranian government on Quds Day. Quds (Jerusalem) Day is an annual event held on the last Friday of Ramadan in Iran to express support for the Palestinians.,این پوستر مردم ایران را به رفتن در خیابان‌ها برای تظاهرات بر علیه رئیس جمهور محمود احمدی‌نژاد و دولت ایران در روز قدس دعوت می‌کند. روز قدس هر ساله در آخرین جمعه ماه رمضان در ایران برای نشان دادن حمایت از مردم فلسطین برگزار میشود. ,Quds Day ,روز قدس,,,Quds Day Poster,پوستر روز قدس,still image,"35.689198, 51.388974",posters,پوستر
posters_0005.jpg,۱۳۸۸/۰۶/۲۷,9/18/2009,2009-09-18,,,,,Iran,ایران ,This poster calls on Iranians to take to the streets in protest against President Ahmadinejad and the Iranian government on Quds Day. Quds (Jerusalem) Day is an annual event held on the last Friday of Ramadan in Iran to express support for the Palestinians.,این پوستر مردم ایران را به رفتن در خیابان‌ها برای تظاهرات بر علیه رئیس جمهور محمود احمدی‌نژاد و دولت ایران در روز قدس دعوت می‌کند. روز قدس هر ساله در آخرین جمعه ماه رمضان در ایران برای نشان دادن حمایت از مردم فلسطین برگزار میشود. ,Quds Day ,روز قدس,,,Quds Day Poster,پوستر روز قدس,still image,"35.689198, 51.388974",posters,پوستر
posters_0006.jpg,۱۳۸۸/۰۶/۲۷,9/18/2009,2009-09-18,,,,,Iran,ایران ,This poster calls on Iranians to take to the streets in protest against President Ahmadinejad and the Iranian government on Quds Day. Quds (Jerusalem) Day is an annual event held on the last Friday of Ramadan in Iran to express support for the Palestinians.,این پوستر مردم ایران را به رفتن در خیابان‌ها برای تظاهرات بر علیه رئیس جمهور محمود احمدی‌نژاد و دولت ایران در روز قدس دعوت می‌کند. روز قدس هر ساله در آخرین جمعه ماه رمضان در ایران برای نشان دادن حمایت از مردم فلسطین برگزار میشود. ,Quds Day ,روز قدس,,,Quds Day Poster,پوستر روز قدس,still image,"35.689198, 51.388974",posters,پوستر
posters_0007.jpg,۱۳۸۸/۰۶/۲۷,9/18/2009,2009-09-18,,,,,Iran,ایران ,This poster calls on Iranians to take to the streets in protest against President Ahmadinejad and the Iranian government on Quds Day. Quds (Jerusalem) Day is an annual event held on the last Friday of Ramadan in Iran to express support for the Palestinians.,این پوستر مردم ایران را به رفتن در خیابان‌ها برای تظاهرات بر علیه رئیس جمهور محمود احمدی‌نژاد و دولت ایران در روز قدس دعوت می‌کند. روز قدس هر ساله در آخرین جمعه ماه رمضان در ایران برای نشان دادن حمایت از مردم فلسطین برگزار میشود. ,Quds Day ,روز قدس,,,Quds Day Poster,پوستر روز قدس,still image,"35.689198, 51.388974",posters,پوستر
posters_0008.jpg,۱۳۸۸/۰۶/۲۷,9/18/2009,2009-09-18,,,,,Iran,ایران ,This poster calls on Iranians to take to the streets in protest against President Ahmadinejad and the Iranian government on Quds Day. Quds (Jerusalem) Day is an annual event held on the last Friday of Ramadan in Iran to express support for the Palestinians.,این پوستر مردم ایران را به رفتن در خیابان‌ها برای تظاهرات بر علیه رئیس جمهور محمود احمدی‌نژاد و دولت ایران در روز قدس دعوت می‌کند. روز قدس هر ساله در آخرین جمعه ماه رمضان در ایران برای نشان دادن حمایت از مردم فلسطین برگزار میشود. ,Quds Day ,روز قدس,,,Quds Day Poster,پوستر روز قدس,still image,"35.689198, 51.388974",posters,پوستر
posters_0009.jpg,۱۳۸۸/۰۶/۲۷,9/18/2009,2009-09-18,,,,,Iran,ایران ,This poster calls on Iranians to take to the streets in protest against President Ahmadinejad and the Iranian government on Quds Day. Quds (Jerusalem) Day is an annual event held on the last Friday of Ramadan in Iran to express support for the Palestinians.,این پوستر مردم ایران را به رفتن در خیابان‌ها برای تظاهرات بر علیه رئیس جمهور محمود احمدی‌نژاد و دولت ایران در روز قدس دعوت می‌کند. روز قدس هر ساله در آخرین جمعه ماه رمضان در ایران برای نشان دادن حمایت از مردم فلسطین برگزار میشود. ,Quds Day ,روز قدس,,,Quds Day Poster,پوستر روز قدس,still image,"35.689198, 51.388974",posters,پوستر
posters_0010.jpg,۱۳۸۸/۰۸/۱۳,11/4/2009,2009-11-04,,,,,Iran,ایران ,This poster calls on Iranians to take to the streets in protest against President Ahmadinejad and the Iranian government on the National Student Day.,این پوستر مردم ایران را به رفتن در خیابان‌ها برای تظاهرات بر علیه رئیس جمهور محمود احمدی‌نژاد و دولت ایران در روز روز ملی‌ دانش آموز دعوت می‌کند. ,National Student Day ,روز ملی‌ دانش آموز,,,National Student Day Poster,پوستر روز دانش آموز,still image,"35.689198, 51.388974",posters,پوستر
