filename,Date (Farsi),Date (Gregorian),Date (Normalized),Place (English),Place (Farsi),City (English-LCSH),City (Farsi),Country (English),Country (Farsi),Description (English),Description (Farsi),Keywords/Chants/Slogans (English),Keywords/Chants/Slogans (Farsi),Names (English),Names (Farsi),Title (English),Title (Farsi),Physical Type,"Lat, Lon",Genre (English),Genre (Farsi)
greenday1_029.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_030.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_031.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_032.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_033.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_034.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_035.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_036.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_037.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_038.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_039.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_040.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_041.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_042.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_043.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_044.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_045.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_046.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_047.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_048.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_049.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_050.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_051.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_052.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_053.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_054.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_055.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_056.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_057.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_058.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_059.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_060.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_061.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_062.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_063.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
greenday1_064.jpg,۱۳۸۸/۰۸/۱۳,11/04/2009,2009-11-04,,,Tehran,تهران,Iran,ایران,This poster shows an invitation to protest on the Student Day.,این پوستر دعوتی را به تظاهرات در روز دانش آموز نشان میدهد.,Student Day / Student Movement,روز دانش آموز / جنبش دانشجویی ,,,Call to Protest on Student Day,دعوت به تظاهرات در روز دانش آموز,still image,"35.689198, 51.388974",Posters,پوستر
